"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"8039226"	"1"	"0.7089891"	"-3.86e-01"	"-4.96"	"-1.69e-01"	"LILRA3"	"leukocyte immunoglobulin like receptor A3"
"8167210"	"1"	"0.7090248"	"3.86e-01"	"-4.96"	"2.75e-02"	"SPACA5B///SPACA5"	"sperm acrosome associated 5B///sperm acrosome associated 5"
"7984261"	"1"	"0.7090605"	"3.86e-01"	"-4.96"	"3.50e-02"	""	""
"7892932"	"1"	"0.7090736"	"3.86e-01"	"-4.96"	"1.14e-01"	""	""
"7995825"	"1"	"0.7090843"	"3.86e-01"	"-4.96"	"1.40e-01"	"MT1F"	"metallothionein 1F"
"7989932"	"1"	"0.7091723"	"3.86e-01"	"-4.96"	"5.25e-02"	""	""
"8005777"	"1"	"0.7092131"	"-3.86e-01"	"-4.96"	"-3.38e-02"	"TBC1D3P5"	"TBC1 domain family member 3 pseudogene 5"
"8064575"	"1"	"0.7092799"	"3.86e-01"	"-4.96"	"2.58e-02"	"AVP"	"arginine vasopressin"
"8116579"	"1"	"0.7092945"	"-3.86e-01"	"-4.96"	"-1.02e-01"	"FOXQ1"	"forkhead box Q1"
"8103859"	"1"	"0.7093307"	"-3.86e-01"	"-4.96"	"-6.93e-02"	"DCTD"	"dCMP deaminase"
"7950321"	"1"	"0.7093668"	"3.85e-01"	"-4.96"	"3.05e-02"	"UCP3"	"uncoupling protein 3"
"7997504"	"1"	"0.7093772"	"3.85e-01"	"-4.96"	"2.97e-02"	"CDH13"	"cadherin 13"
"8068397"	"1"	"0.7094102"	"-3.85e-01"	"-4.96"	"-4.97e-02"	""	""
"8164210"	"1"	"0.7094999"	"3.85e-01"	"-4.96"	"3.32e-02"	"RPL12"	"ribosomal protein L12"
"8168079"	"1"	"0.709601"	"-3.85e-01"	"-4.96"	"-9.92e-02"	""	""
"7895122"	"1"	"0.7096142"	"3.85e-01"	"-4.96"	"2.35e-02"	""	""
"7894071"	"1"	"0.7096687"	"3.85e-01"	"-4.96"	"9.80e-02"	""	""
"8032595"	"1"	"0.7096772"	"3.85e-01"	"-4.96"	"2.20e-02"	"DOHH"	"deoxyhypusine hydroxylase/monooxygenase"
"7946426"	"1"	"0.7098792"	"3.85e-01"	"-4.96"	"6.85e-02"	""	""
"8012464"	"1"	"0.7098956"	"3.85e-01"	"-4.96"	"7.40e-02"	"LOC100128288"	"uncharacterized LOC100128288"
"8020453"	"1"	"0.7099431"	"-3.85e-01"	"-4.96"	"-5.63e-02"	""	""
"7906808"	"1"	"0.7099544"	"-3.85e-01"	"-4.96"	"-1.98e-02"	""	""
"8105995"	"1"	"0.7100546"	"3.85e-01"	"-4.96"	"6.13e-02"	"GUSBP1///LOC653080///GUSBP2///GUSBP11///SMA5///SMA4///GUSB///GUSBP3///SMA4"	"glucuronidase, beta pseudogene 1///glucuronidase beta pseudogene///glucuronidase, beta pseudogene 2///glucuronidase, beta pseudogene 11///glucuronidase beta pseudogene///glucuronidase beta pseudogene///glucuronidase beta///glucuronidase, beta pseudogene 3///glucuronidase beta pseudogene"
"8038967"	"1"	"0.7100551"	"-3.85e-01"	"-4.96"	"-8.70e-02"	"ZNF83"	"zinc finger protein 83"
"8103879"	"1"	"0.7101004"	"3.84e-01"	"-4.96"	"3.85e-02"	"CLDN24"	"claudin 24"
"7923917"	"1"	"0.7101701"	"3.84e-01"	"-4.96"	"7.00e-02"	"FCMR"	"Fc fragment of IgM receptor"
"7903404"	"1"	"0.7102044"	"3.84e-01"	"-4.96"	"8.95e-02"	"RNPC3"	"RNA binding region (RNP1, RRM) containing 3"
"8097305"	"1"	"0.7102054"	"3.84e-01"	"-4.96"	"7.35e-02"	""	""
"8085311"	"1"	"0.7102227"	"-3.84e-01"	"-4.96"	"-3.70e-02"	"ATP2B2"	"ATPase plasma membrane Ca2+ transporting 2"
"8057933"	"1"	"0.7102629"	"3.84e-01"	"-4.96"	"2.97e-02"	"GTF3C3"	"general transcription factor IIIC subunit 3"
"8025601"	"1"	"0.7102682"	"3.84e-01"	"-4.96"	"3.77e-02"	"ICAM1"	"intercellular adhesion molecule 1"
"7957510"	"1"	"0.7102696"	"3.84e-01"	"-4.96"	"2.95e-02"	"C12orf74"	"chromosome 12 open reading frame 74"
"8010702"	"1"	"0.7102927"	"-3.84e-01"	"-4.96"	"-2.28e-02"	"ASPSCR1"	"ASPSCR1, UBX domain containing tether for SLC2A4"
"8108510"	"1"	"0.7103329"	"3.84e-01"	"-4.96"	"3.22e-02"	"ANKHD1-EIF4EBP3///ANKHD1///EIF4EBP3///ANKHD1-EIF4EBP3///ANKHD1///EIF4EBP3"	"ANKHD1-EIF4EBP3 readthrough///ankyrin repeat and KH domain containing 1///eukaryotic translation initiation factor 4E binding protein 3///ANKHD1-EIF4EBP3 readthrough///ankyrin repeat and KH domain containing 1///eukaryotic translation initiation factor 4E binding protein 3"
"8077499"	"1"	"0.7103383"	"-3.84e-01"	"-4.96"	"-5.72e-02"	"LINC00312"	"long intergenic non-protein coding RNA 312"
"7892626"	"1"	"0.7103563"	"3.84e-01"	"-4.96"	"1.71e-01"	""	""
"7900710"	"1"	"0.7103582"	"3.84e-01"	"-4.96"	"4.97e-02"	"SZT2"	"seizure threshold 2 homolog (mouse)"
"8124162"	"1"	"0.7103686"	"-3.84e-01"	"-4.96"	"-2.67e-02"	""	""
"8065045"	"1"	"0.7104465"	"3.84e-01"	"-4.96"	"3.23e-02"	"SEL1L2"	"SEL1L2 ERAD E3 ligase adaptor subunit"
"7944827"	"1"	"0.7104573"	"3.84e-01"	"-4.96"	"4.05e-02"	"OR10D3"	"olfactory receptor family 10 subfamily D member 3 (putative)"
"8114691"	"1"	"0.7105334"	"-3.84e-01"	"-4.96"	"-2.75e-02"	"HDAC3"	"histone deacetylase 3"
"8059475"	"1"	"0.7105878"	"3.84e-01"	"-4.96"	"2.77e-02"	""	""
"8043585"	"1"	"0.7105975"	"-3.84e-01"	"-4.96"	"-4.85e-02"	"CIAO1"	"cytosolic iron-sulfur assembly component 1"
"7896921"	"1"	"0.7106036"	"-3.84e-01"	"-4.96"	"-2.60e-02"	"TAS1R3"	"taste 1 receptor member 3"
"8165934"	"1"	"0.7106186"	"3.84e-01"	"-4.96"	"3.20e-02"	"SHROOM2"	"shroom family member 2"
"8147573"	"1"	"0.7107215"	"-3.84e-01"	"-4.96"	"-2.23e-02"	"OSR2"	"odd-skipped related transciption factor 2"
"8172453"	"1"	"0.7107557"	"-3.84e-01"	"-4.96"	"-2.97e-02"	"TIMM17B"	"translocase of inner mitochondrial membrane 17 homolog B (yeast)"
"8062427"	"1"	"0.7108251"	"-3.83e-01"	"-4.96"	"-2.45e-02"	"VSTM2L"	"V-set and transmembrane domain containing 2 like"
"7938481"	"1"	"0.7108372"	"-3.83e-01"	"-4.96"	"-5.18e-02"	"DKK3"	"dickkopf WNT signaling pathway inhibitor 3"
"8139845"	"1"	"0.7108555"	"3.83e-01"	"-4.96"	"2.95e-02"	"LOC441242"	"uncharacterized LOC441242"
"8163525"	"1"	"0.7108572"	"-3.83e-01"	"-4.96"	"-4.93e-02"	"POLE3"	"DNA polymerase epsilon 3, accessory subunit"
"7981988"	"1"	"0.7108721"	"-3.83e-01"	"-4.96"	"-9.00e-02"	"SNORD116-20"	"small nucleolar RNA, C/D box 116-20"
"8028309"	"1"	"0.7108731"	"3.83e-01"	"-4.96"	"4.42e-02"	""	""
"8165674"	"1"	"0.7108872"	"3.83e-01"	"-4.96"	"2.52e-02"	"SH3KBP1"	"SH3 domain containing kinase binding protein 1"
"7979878"	"1"	"0.7109829"	"3.83e-01"	"-4.96"	"2.75e-02"	"SLC10A1"	"solute carrier family 10 member 1"
"8094408"	"1"	"0.7110366"	"-3.83e-01"	"-4.96"	"-3.50e-02"	"ANAPC4"	"anaphase promoting complex subunit 4"
"7981917"	"1"	"0.7110451"	"-3.83e-01"	"-4.96"	"-2.90e-02"	"NPAP1"	"nuclear pore associated protein 1"
"7937407"	"1"	"0.7110586"	"3.83e-01"	"-4.96"	"4.20e-02"	"RASSF7"	"Ras association domain family member 7"
"8096249"	"1"	"0.7110777"	"-3.83e-01"	"-4.96"	"-6.42e-02"	""	""
"8128777"	"1"	"0.7110864"	"-3.83e-01"	"-4.96"	"-2.65e-02"	"AK9"	"adenylate kinase 9"
"7933640"	"1"	"0.7111021"	"3.83e-01"	"-4.96"	"2.25e-02"	"A1CF"	"APOBEC1 complementation factor"
"7896237"	"1"	"0.7111285"	"-3.83e-01"	"-4.96"	"-2.00e-02"	""	""
"8142692"	"1"	"0.7111402"	"3.83e-01"	"-4.96"	"4.58e-02"	"C7orf77"	"chromosome 7 open reading frame 77"
"8000890"	"1"	"0.7111449"	"-3.83e-01"	"-4.96"	"-3.02e-02"	"SEPHS2"	"selenophosphate synthetase 2"
"7895402"	"1"	"0.7111539"	"-3.83e-01"	"-4.96"	"-2.33e-02"	""	""
"7900365"	"1"	"0.7112079"	"-3.83e-01"	"-4.96"	"-5.45e-02"	"MFSD2A///MFSD2A"	"major facilitator superfamily domain containing 2A///major facilitator superfamily domain containing 2A"
"7915682"	"1"	"0.7112469"	"-3.83e-01"	"-4.96"	"-2.67e-02"	"ZSWIM5"	"zinc finger SWIM-type containing 5"
"8103684"	"1"	"0.711276"	"-3.83e-01"	"-4.96"	"-6.65e-02"	"HPF1"	"histone PARylation factor 1"
"7914094"	"1"	"0.7113254"	"3.83e-01"	"-4.96"	"2.92e-02"	"WASF2"	"WAS protein family member 2"
"8037657"	"1"	"0.7113401"	"-3.83e-01"	"-4.96"	"-8.95e-02"	"DMPK"	"dystrophia myotonica protein kinase"
"7948920"	"1"	"0.7113424"	"-3.83e-01"	"-4.96"	"-2.63e-02"	"SLC22A6"	"solute carrier family 22 member 6"
"8111019"	"1"	"0.7114011"	"-3.83e-01"	"-4.96"	"-2.80e-02"	"DNAH5"	"dynein axonemal heavy chain 5"
"8075569"	"1"	"0.7115225"	"-3.82e-01"	"-4.96"	"-2.40e-02"	"SLC5A4"	"solute carrier family 5 member 4"
"8116130"	"1"	"0.7115548"	"-3.82e-01"	"-4.96"	"-2.73e-02"	"FAM153C///FAM153A///FAM153B"	"family with sequence similarity 153, member C///family with sequence similarity 153 member A///family with sequence similarity 153 member B"
"8178448"	"1"	"0.7116321"	"3.82e-01"	"-4.96"	"2.80e-02"	"CCHCR1"	"coiled-coil alpha-helical rod protein 1"
"7914245"	"1"	"0.7116731"	"-3.82e-01"	"-4.96"	"-2.58e-02"	"MECR"	"mitochondrial trans-2-enoyl-CoA reductase"
"7896653"	"1"	"0.7116754"	"3.82e-01"	"-4.96"	"4.07e-02"	""	""
"7994572"	"1"	"0.711703"	"-3.82e-01"	"-4.96"	"-7.38e-02"	"SNX29P2"	"sorting nexin 29 pseudogene 2"
"7987225"	"1"	"0.7117078"	"-3.82e-01"	"-4.96"	"-6.82e-02"	"NOP10"	"NOP10 ribonucleoprotein"
"8017257"	"1"	"0.7117348"	"-3.82e-01"	"-4.96"	"-2.60e-02"	""	""
"7894224"	"1"	"0.7117543"	"-3.82e-01"	"-4.96"	"-7.50e-02"	""	""
"8111925"	"1"	"0.7118097"	"-3.82e-01"	"-4.96"	"-2.97e-02"	"ANXA2R"	"annexin A2 receptor"
"7986629"	"1"	"0.711816"	"3.82e-01"	"-4.96"	"2.80e-02"	"ADAM6"	"ADAM metallopeptidase domain 6 (pseudogene)"
"8180228"	"1"	"0.7118303"	"3.82e-01"	"-4.96"	"2.85e-02"	""	""
"8110865"	"1"	"0.7118435"	"-3.82e-01"	"-4.96"	"-2.33e-02"	"IRX4"	"iroquois homeobox 4"
"8106720"	"1"	"0.7118559"	"-3.82e-01"	"-4.96"	"-5.28e-02"	""	""
"7959085"	"1"	"0.7118829"	"3.82e-01"	"-4.96"	"1.51e-01"	""	""
"7893447"	"1"	"0.7118857"	"-3.82e-01"	"-4.96"	"-6.00e-02"	""	""
"8085481"	"1"	"0.7119055"	"-3.82e-01"	"-4.96"	"-2.00e-02"	"CHCHD4"	"coiled-coil-helix-coiled-coil-helix domain containing 4"
"7892688"	"1"	"0.7119281"	"-3.82e-01"	"-4.96"	"-1.07e-01"	""	""
"7966666"	"1"	"0.7119288"	"-3.82e-01"	"-4.96"	"-2.68e-02"	""	""
"7946812"	"1"	"0.7119468"	"3.82e-01"	"-4.96"	"4.03e-02"	"RPS13"	"ribosomal protein S13"
"8078962"	"1"	"0.7119508"	"-3.82e-01"	"-4.96"	"-4.57e-02"	"EIF1B"	"eukaryotic translation initiation factor 1B"
"8105318"	"1"	"0.7119608"	"3.82e-01"	"-4.96"	"3.28e-02"	"NDUFS4"	"NADH:ubiquinone oxidoreductase subunit S4"
"7952893"	"1"	"0.7120452"	"3.82e-01"	"-4.96"	"2.50e-02"	"IQSEC3"	"IQ motif and Sec7 domain 3"
"8084126"	"1"	"0.712061"	"3.82e-01"	"-4.96"	"3.20e-02"	""	""
"7895541"	"1"	"0.7120741"	"3.82e-01"	"-4.96"	"8.92e-02"	""	""
"8125426"	"1"	"0.7120938"	"3.82e-01"	"-4.96"	"3.10e-02"	"BTNL2"	"butyrophilin like 2"
"8178795"	"1"	"0.7120938"	"3.82e-01"	"-4.96"	"3.10e-02"	"BTNL2"	"butyrophilin like 2"
"8179996"	"1"	"0.7120938"	"3.82e-01"	"-4.96"	"3.10e-02"	"BTNL2"	"butyrophilin like 2"
"7893131"	"1"	"0.7121149"	"-3.82e-01"	"-4.96"	"-3.68e-02"	""	""
"7896070"	"1"	"0.7121264"	"-3.82e-01"	"-4.96"	"-3.80e-02"	""	""
"7894340"	"1"	"0.7121367"	"-3.82e-01"	"-4.96"	"-1.02e-01"	""	""
"8074688"	"1"	"0.712151"	"-3.82e-01"	"-4.96"	"-2.40e-02"	"THAP7"	"THAP domain containing 7"
"7923810"	"1"	"0.7121983"	"3.82e-01"	"-4.96"	"4.20e-02"	""	""
"8135211"	"1"	"0.712215"	"3.82e-01"	"-4.96"	"5.10e-02"	"FAM185A"	"family with sequence similarity 185 member A"
"7939072"	"1"	"0.7122302"	"3.81e-01"	"-4.96"	"2.75e-02"	"METTL15"	"methyltransferase like 15"
"8115355"	"1"	"0.7122366"	"-3.81e-01"	"-4.96"	"-2.97e-02"	"GLRA1"	"glycine receptor alpha 1"
"8066542"	"1"	"0.7122525"	"-3.81e-01"	"-4.96"	"-3.50e-02"	"EPPIN-WFDC6///EPPIN"	"EPPIN-WFDC6 readthrough///epididymal peptidase inhibitor"
"7948099"	"1"	"0.7123066"	"3.81e-01"	"-4.96"	"2.70e-02"	"OR4A5"	"olfactory receptor family 4 subfamily A member 5"
"7973008"	"1"	"0.7123082"	"-3.81e-01"	"-4.96"	"-2.47e-02"	"OR4M1///OR4M2"	"olfactory receptor family 4 subfamily M member 1///olfactory receptor family 4 subfamily M member 2"
"8094899"	"1"	"0.7123134"	"-3.81e-01"	"-4.96"	"-3.37e-02"	""	""
"8010354"	"1"	"0.7123328"	"-3.81e-01"	"-4.96"	"-4.15e-02"	"GAA"	"glucosidase alpha, acid"
"8062890"	"1"	"0.7123366"	"-3.81e-01"	"-4.96"	"-3.28e-02"	"PABPC1L"	"poly(A) binding protein cytoplasmic 1 like"
"7981488"	"1"	"0.7123377"	"3.81e-01"	"-4.96"	"3.77e-02"	"TMEM179"	"transmembrane protein 179"
"8070173"	"1"	"0.7124102"	"3.81e-01"	"-4.96"	"1.79e-01"	"KCNE1"	"potassium voltage-gated channel subfamily E regulatory subunit 1"
"7974697"	"1"	"0.7125031"	"3.81e-01"	"-4.96"	"6.80e-02"	"DAAM1"	"dishevelled associated activator of morphogenesis 1"
"8132292"	"1"	"0.7125189"	"-3.81e-01"	"-4.96"	"-3.40e-02"	"SEPT7"	"septin 7"
"8147000"	"1"	"0.7125325"	"-3.81e-01"	"-4.96"	"-2.88e-02"	"ZFHX4"	"zinc finger homeobox 4"
"8040908"	"1"	"0.7125503"	"-3.81e-01"	"-4.96"	"-2.80e-02"	"SNX17"	"sorting nexin 17"
"8168274"	"1"	"0.7125572"	"-3.81e-01"	"-4.96"	"-3.23e-02"	"GJB1"	"gap junction protein beta 1"
"7940147"	"1"	"0.7126214"	"3.81e-01"	"-4.96"	"1.53e-01"	"FAM111B"	"family with sequence similarity 111 member B"
"7974471"	"1"	"0.7126218"	"-3.81e-01"	"-4.96"	"-6.00e-02"	""	""
"8109161"	"1"	"0.7126295"	"3.81e-01"	"-4.96"	"3.82e-02"	"ARHGEF37"	"Rho guanine nucleotide exchange factor 37"
"8065776"	"1"	"0.7126373"	"-3.81e-01"	"-4.96"	"-4.42e-02"	"NCOA6"	"nuclear receptor coactivator 6"
"7925724"	"1"	"0.7126472"	"-3.81e-01"	"-4.96"	"-2.37e-02"	""	""
"8153790"	"1"	"0.7126692"	"3.81e-01"	"-4.96"	"3.52e-02"	"TONSL"	"tonsoku-like, DNA repair protein"
"8117237"	"1"	"0.712677"	"-3.81e-01"	"-4.96"	"-4.17e-02"	""	""
"7907986"	"1"	"0.7126968"	"-3.81e-01"	"-4.96"	"-2.35e-02"	"RGSL1"	"regulator of G-protein signaling like 1"
"8107458"	"1"	"0.7126981"	"-3.81e-01"	"-4.96"	"-4.98e-02"	"COMMD10"	"COMM domain containing 10"
"7893389"	"1"	"0.7127342"	"-3.81e-01"	"-4.96"	"-4.25e-02"	""	""
"8133309"	"1"	"0.7127694"	"-3.81e-01"	"-4.96"	"-5.47e-02"	"PMS2P9///PMS2P7///PMS2P6///DTX2P1-UPK3BP1-PMS2P11///LOC441259///PMS2P3///PMS2P5///PMS2P4///PMS2P2///PMS2P1///PMS2P6///PMS2P3///PMS2P2///PMS2P1"	"PMS1 homolog 2, mismatch repair system component pseudogene 9///PMS1 homolog 2, mismatch repair system component pseudogene 7///PMS1 homolog 2, mismatch repair system component pseudogene 6///DTX2P1-UPK3BP1-PMS2P11 readthrough, transcribed pseudogene///PMS1 homolog 2, mismatch repair system component pseudogene///PMS1 homolog 2, mismatch repair system component pseudogene 3///PMS1 homolog 2, mismatch repair system component pseudogene 5///PMS1 homolog 2, mismatch repair system component pseudogene 4///PMS1 homolog 2, mismatch repair system component pseudogene 2///PMS1 homolog 2, mismatch repair system component pseudogene 1///PMS1 homolog 2, mismatch repair system component pseudogene 6///PMS1 homolog 2, mismatch repair system component pseudogene 3///PMS1 homolog 2, mismatch repair system component pseudogene 2///PMS1 homolog 2, mismatch repair system component pseudogene 1"
"8035278"	"1"	"0.712799"	"3.81e-01"	"-4.96"	"5.07e-02"	"ANO8"	"anoctamin 8"
"7977331"	"1"	"0.7127997"	"3.81e-01"	"-4.96"	"3.02e-02"	"C14orf79"	"chromosome 14 open reading frame 79"
"8030416"	"1"	"0.7128127"	"-3.81e-01"	"-4.96"	"-1.98e-02"	"SCAF1"	"SR-related CTD associated factor 1"
"7966202"	"1"	"0.7128303"	"-3.81e-01"	"-4.96"	"-4.55e-02"	"KCTD10"	"potassium channel tetramerization domain containing 10"
"7895097"	"1"	"0.7128657"	"-3.81e-01"	"-4.96"	"-1.57e-01"	""	""
"8047763"	"1"	"0.7128757"	"3.81e-01"	"-4.96"	"1.43e-01"	"NRP2"	"neuropilin 2"
"8047829"	"1"	"0.7129233"	"-3.81e-01"	"-4.96"	"-2.85e-02"	"CPO"	"carboxypeptidase O"
"7904209"	"1"	"0.7129469"	"3.80e-01"	"-4.96"	"3.73e-02"	""	""
"7945774"	"1"	"0.7129981"	"-3.80e-01"	"-4.96"	"-3.23e-02"	"SLC22A18AS"	"solute carrier family 22 member 18 antisense"
"8165498"	"1"	"0.7130123"	"-3.80e-01"	"-4.96"	"-5.18e-02"	"FAM166A"	"family with sequence similarity 166 member A"
"7985871"	"1"	"0.7130298"	"3.80e-01"	"-4.96"	"2.20e-02"	"MIR9-3"	"microRNA 9-3"
"8113981"	"1"	"0.7130522"	"3.80e-01"	"-4.96"	"8.70e-02"	"P4HA2"	"prolyl 4-hydroxylase subunit alpha 2"
"7950794"	"1"	"0.7130597"	"-3.80e-01"	"-4.96"	"-2.30e-02"	""	""
"7892769"	"1"	"0.713186"	"-3.80e-01"	"-4.96"	"-5.97e-02"	""	""
"8031328"	"1"	"0.7132509"	"3.80e-01"	"-4.96"	"2.32e-02"	"1060P11.3///KIR2DS2///KIR3DL3///KIR2DL5A///KIR3DS1///KIR3DL2///KIR3DL1///KIR2DS5///KIR2DS4///KIR2DS3///KIR2DS1///KIR2DL3///KIR2DL2///KIR2DL1///KIR3DS1///KIR3DL2///KIR3DL1///KIR2DS5///KIR2DS3///KIR2DL1"	"killer cell immunoglobulin-like receptor, three domains, pseudogene///killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 2///killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 3///killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 5A///killer cell immunoglobulin like receptor, three Ig domains and short cytoplasmic tail 1///killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2///killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1///killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 5///killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 4///killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 3///killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 1///killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 3///killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 2///killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1///killer cell immunoglobulin like receptor, three Ig domains and short cytoplasmic tail 1///killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2///killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1///killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 5///killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 3///killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1"
"7944850"	"1"	"0.7132532"	"-3.80e-01"	"-4.96"	"-4.10e-02"	"TBRG1"	"transforming growth factor beta regulator 1"
"7964285"	"1"	"0.713268"	"3.80e-01"	"-4.96"	"2.32e-02"	"SDR9C7"	"short chain dehydrogenase/reductase family 9C, member 7"
"8083737"	"1"	"0.713274"	"3.80e-01"	"-4.96"	"4.03e-02"	"MIR15B"	"microRNA 15b"
"7893731"	"1"	"0.7133596"	"3.80e-01"	"-4.96"	"4.85e-02"	""	""
"7926356"	"1"	"0.7133746"	"3.80e-01"	"-4.96"	"3.67e-02"	"PTER"	"phosphotriesterase related"
"7995320"	"1"	"0.7133808"	"3.80e-01"	"-4.96"	"4.30e-02"	""	""
"7895355"	"1"	"0.7134023"	"3.80e-01"	"-4.96"	"9.57e-02"	""	""
"8170662"	"1"	"0.7134515"	"3.80e-01"	"-4.96"	"3.23e-02"	"SLC6A8"	"solute carrier family 6 member 8"
"8083937"	"1"	"0.7134801"	"-3.80e-01"	"-4.96"	"-2.22e-02"	""	""
"8137709"	"1"	"0.7135545"	"-3.80e-01"	"-4.96"	"-5.35e-02"	"ZFAND2A"	"zinc finger AN1-type containing 2A"
"8114136"	"1"	"0.7135557"	"-3.80e-01"	"-4.96"	"-3.15e-02"	""	""
"8075635"	"1"	"0.7135632"	"3.80e-01"	"-4.96"	"2.33e-01"	"TIMP3"	"TIMP metallopeptidase inhibitor 3"
"7928815"	"1"	"0.7135822"	"3.80e-01"	"-4.96"	"8.53e-02"	""	""
"7969796"	"1"	"0.7135996"	"-3.80e-01"	"-4.96"	"-2.00e-02"	"TM9SF2"	"transmembrane 9 superfamily member 2"
"7999608"	"1"	"0.7136114"	"-3.80e-01"	"-4.96"	"-2.45e-02"	"RRN3"	"RRN3 homolog, RNA polymerase I transcription factor"
"8034605"	"1"	"0.7136165"	"-3.80e-01"	"-4.96"	"-2.05e-02"	"GADD45GIP1"	"GADD45G interacting protein 1"
"7930921"	"1"	"0.7136672"	"-3.79e-01"	"-4.96"	"-5.15e-02"	"BAG3"	"BCL2 associated athanogene 3"
"7992302"	"1"	"0.7137352"	"3.79e-01"	"-4.96"	"2.72e-02"	"CRAMP1"	"cramped chromatin regulator homolog 1"
"7923073"	"1"	"0.713741"	"3.79e-01"	"-4.96"	"2.12e-02"	"F13B"	"coagulation factor XIII B chain"
"8007499"	"1"	"0.7137504"	"-3.79e-01"	"-4.96"	"-4.05e-02"	""	""
"7893640"	"1"	"0.713768"	"3.79e-01"	"-4.96"	"5.85e-02"	""	""
"8042107"	"1"	"0.7137738"	"3.79e-01"	"-4.96"	"8.25e-02"	""	""
"8149955"	"1"	"0.7138162"	"3.79e-01"	"-4.96"	"7.02e-02"	"PBK"	"PDZ binding kinase"
"7896137"	"1"	"0.7138606"	"3.79e-01"	"-4.96"	"8.15e-02"	""	""
"8090529"	"1"	"0.7139239"	"3.79e-01"	"-4.96"	"2.55e-02"	"RAB43"	"RAB43, member RAS oncogene family"
"7949400"	"1"	"0.7139295"	"-3.79e-01"	"-4.96"	"-5.58e-02"	"SLC25A45"	"solute carrier family 25 member 45"
"8002121"	"1"	"0.7139425"	"-3.79e-01"	"-4.96"	"-3.40e-02"	"CTRL"	"chymotrypsin like"
"7893866"	"1"	"0.7139884"	"3.79e-01"	"-4.96"	"3.35e-02"	""	""
"8039196"	"1"	"0.7139975"	"-3.79e-01"	"-4.96"	"-9.65e-02"	"LILRB3"	"leukocyte immunoglobulin like receptor B3"
"7896086"	"1"	"0.7140077"	"3.79e-01"	"-4.96"	"1.83e-01"	""	""
"7894401"	"1"	"0.714076"	"-3.79e-01"	"-4.96"	"-1.62e-01"	""	""
"7955551"	"1"	"0.7140949"	"-3.79e-01"	"-4.96"	"-3.35e-02"	"ANKRD33"	"ankyrin repeat domain 33"
"8150582"	"1"	"0.7141114"	"3.79e-01"	"-4.96"	"3.47e-02"	""	""
"7998590"	"1"	"0.7141165"	"3.79e-01"	"-4.96"	"3.50e-02"	"SPSB3"	"splA/ryanodine receptor domain and SOCS box containing 3"
"8143601"	"1"	"0.714127"	"3.79e-01"	"-4.96"	"3.05e-02"	"CTAGE8///CTAGE4///CTAGE11P///CTAGE9///CTAGE15///CTAGE6///CTAGE1///CTAGE5"	"CTAGE family member 8///CTAGE family member 4///CTAGE family member 11, pseudogene///CTAGE family member 9///CTAGE family member 15///CTAGE family member 6///cutaneous T-cell lymphoma-associated antigen 1///CTAGE family member 5, ER export factor"
"8061529"	"1"	"0.7141701"	"3.79e-01"	"-4.96"	"3.10e-02"	"REM1"	"RRAD and GEM like GTPase 1"
"8127031"	"1"	"0.7142073"	"-3.79e-01"	"-4.96"	"-3.92e-02"	"MCM3"	"minichromosome maintenance complex component 3"
"7943867"	"1"	"0.7142171"	"3.79e-01"	"-4.96"	"2.97e-02"	"BCO2"	"beta-carotene oxygenase 2"
"8089402"	"1"	"0.7142425"	"-3.79e-01"	"-4.96"	"-3.02e-02"	"GUCA1C"	"guanylate cyclase activator 1C"
"7963664"	"1"	"0.714279"	"3.79e-01"	"-4.96"	"2.95e-02"	"SP7"	"Sp7 transcription factor"
"8110183"	"1"	"0.7142888"	"-3.79e-01"	"-4.96"	"-3.03e-02"	"CDHR2"	"cadherin related family member 2"
"8142169"	"1"	"0.7142953"	"3.79e-01"	"-4.96"	"4.20e-02"	""	""
"8054254"	"1"	"0.7142983"	"3.79e-01"	"-4.96"	"1.05e-01"	"AFF3"	"AF4/FMR2 family member 3"
"8000700"	"1"	"0.7143053"	"3.79e-01"	"-4.96"	"3.37e-02"	""	""
"8003599"	"1"	"0.7143053"	"3.79e-01"	"-4.96"	"3.37e-02"	""	""
